GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GENE_PRODUCT_SYNONYMS	GENE_PRODUCT_TYPE	GO ASPECT
UniProtKB	Q495C1	RNF212	involved_in	GO:0006311	meiotic gene conversion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F6TQD1|ensembl:ENSMUSP00000148758	9606	Ensembl		RNF212	protein	P
UniProtKB	Q495C1	RNF212	involved_in	GO:0007131	reciprocal meiotic recombination	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:F6TQD1	9606	UniProt		RNF212	protein	P
UniProtKB	Q495C1	RNF212	involved_in	GO:0007131	reciprocal meiotic recombination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F6TQD1|ensembl:ENSMUSP00000148758	9606	Ensembl		RNF212	protein	P
UniProtKB	Q495C1	RNF212	involved_in	GO:0051026	chiasma assembly	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:F6TQD1	9606	UniProt		RNF212	protein	P
UniProtKB	Q495C1	RNF212	involved_in	GO:0051026	chiasma assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F6TQD1|ensembl:ENSMUSP00000148758	9606	Ensembl		RNF212	protein	P
UniProtKB	Q49MG5	MAP9	involved_in	GO:0090307	mitotic spindle assembly	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2442208|PANTHER:PTN002308204|UniProtKB:Q49MG5	9606	GO_Central		MAP9,ASAP	protein	P
UniProtKB	Q49MG5	MAP9	involved_in	GO:0090307	mitotic spindle assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3TRR0|ensembl:ENSMUSP00000088535	9606	Ensembl		MAP9,ASAP	protein	P
UniProtKB	Q49MG5	MAP9	involved_in	GO:1902412	regulation of mitotic cytokinesis	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002308204|UniProtKB:Q49MG5	9606	GO_Central		MAP9,ASAP	protein	P
UniProtKB	Q4AC94	C2CD3	involved_in	GO:0061511	centriole elongation	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2142166|PANTHER:PTN001082711|UniProtKB:Q4AC94	9606	GO_Central		C2CD3	protein	P
UniProtKB	Q4AC94	C2CD3	involved_in	GO:0061511	centriole elongation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q52KB6|ensembl:ENSMUSP00000062637	9606	Ensembl		C2CD3	protein	P
UniProtKB	Q4G163	FBXO43	involved_in	GO:0007088	regulation of mitotic nuclear division	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000398158|UniProtKB:Q9UKT4|ZFIN:ZDB-GENE-030131-4027	9606	GO_Central		FBXO43,EMI2	protein	P
UniProtKB	Q53EZ4	CEP55	acts_upstream_of_or_within	GO:0000281	mitotic cytokinesis	ECO:0000316	IGI	PMID:19638580	UniProtKB:Q13526	9606	MGI		CEP55,C10orf3,URCC6	protein	P
UniProtKB	Q53EZ4	CEP55	involved_in	GO:0000281	mitotic cytokinesis	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002839775|UniProtKB:Q53EZ4	9606	GO_Central		CEP55,C10orf3,URCC6	protein	P
UniProtKB	Q53H47	SETMAR	involved_in	GO:0044774	mitotic DNA integrity checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002917896|UniProtKB:Q53H47	9606	GO_Central		SETMAR	protein	P
UniProtKB	Q53HL2	CDCA8	involved_in	GO:0000070	mitotic sister chromatid segregation	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0032105|PANTHER:PTN001815752|UniProtKB:Q53HL2	9606	GO_Central		CDCA8,PESCRG3	protein	P
UniProtKB	Q56NI9	ESCO2	involved_in	GO:0007059	chromosome segregation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CIB9|ensembl:ENSMUSP00000022613	9606	Ensembl		ESCO2	protein	P
UniProtKB	Q587J7	TDRD12	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9CWU0	9606	UniProt		TDRD12,ECAT8	protein	P
UniProtKB	Q58F21	BRDT	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q91Y44	9606	UniProt		BRDT	protein	P
UniProtKB	Q58F21	BRDT	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91Y44|ensembl:ENSMUSP00000031215	9606	Ensembl		BRDT	protein	P
UniProtKB	Q58F21	BRDT	involved_in	GO:0007141	male meiosis I	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q91Y44	9606	UniProt		BRDT	protein	P
UniProtKB	Q58F21	BRDT	involved_in	GO:0007141	male meiosis I	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91Y44|ensembl:ENSMUSP00000031215	9606	Ensembl		BRDT	protein	P
UniProtKB	Q5BJF6	ODF2	involved_in	GO:0010457	centriole-centriole cohesion	ECO:0000316	IGI	PMID:23213374	UniProtKB:Q6ZU80	9606	GO_Central		ODF2	protein	P
UniProtKB	Q5BJF6	ODF2	involved_in	GO:0010457	centriole-centriole cohesion	ECO:0000316	IGI	PMID:23213374	UniProtKB:Q7Z7A1	9606	GO_Central		ODF2	protein	P
UniProtKB	Q5BJF6	ODF2	involved_in	GO:0010457	centriole-centriole cohesion	ECO:0000316	IGI	PMID:23213374	UniProtKB:Q9BV73	9606	GO_Central		ODF2	protein	P
UniProtKB	Q5EE01	CENPW	involved_in	GO:0000278	mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002166039|UniProtKB:Q5EE01	9606	GO_Central		CENPW,C6orf173,CUG2	protein	P
UniProtKB	Q5EE01	CENPW	involved_in	GO:0007059	chromosome segregation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002166039|UniProtKB:Q5EE01	9606	GO_Central		CENPW,C6orf173,CUG2	protein	P
UniProtKB	Q5FBB7	SGO1	involved_in	GO:0010457	centriole-centriole cohesion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CXH7|ensembl:ENSMUSP00000024736	9606	Ensembl		SGO1,SGOL1	protein	P
UniProtKB	Q5JVF3	PCID2	involved_in	GO:0090267	positive regulation of mitotic cell cycle spindle assembly checkpoint	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BFV2|ensembl:ENSMUSP00000133204	9606	Ensembl		PCID2,HT004	protein	P
UniProtKB	Q5JVL4	EFHC1	involved_in	GO:0000281	mitotic cytokinesis	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000250050|UniProtKB:Q5JVL4	9606	GO_Central		EFHC1	protein	P
UniProtKB	Q5JVL4	EFHC1	involved_in	GO:0007052	mitotic spindle organization	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000250050|UniProtKB:Q5JVL4	9606	GO_Central		EFHC1	protein	P
UniProtKB	Q5MAI5	CDKL4	involved_in	GO:0051726	regulation of cell cycle	ECO:0000366	IEA	GO_REF:0000108	GO:0004693	9606	GOC		CDKL4	protein	P
UniProtKB	Q5MJ70	SPDYA	involved_in	GO:0000082	G1/S transition of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000774914|UniProtKB:Q5MJ70	9606	GO_Central		SPDYA,SPDY1,SPY1	protein	P
UniProtKB	Q5MJ70	SPDYA	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q5IBH7	9606	UniProt		SPDYA,SPDY1,SPY1	protein	P
UniProtKB	Q5MJ70	SPDYA	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5IBH7|ensembl:ENSMUSP00000125912	9606	Ensembl		SPDYA,SPDY1,SPY1	protein	P
UniProtKB	Q5MJ70	SPDYA	involved_in	GO:0070197	meiotic attachment of telomere to nuclear envelope	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5IBH7|ensembl:ENSMUSP00000125912	9606	Ensembl		SPDYA,SPDY1,SPY1	protein	P
UniProtKB	Q5T442	GJC2	involved_in	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80XF7|ensembl:ENSRNOP00000064383	9606	Ensembl		GJC2,GJA12	protein	P
UniProtKB	Q5T5M9	CCNJ	involved_in	GO:0044772	mitotic cell cycle phase transition	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000185532|CGD:CAL0000199358|FB:FBgn0010382|MGI:MGI:88313|PANTHER:PTN000019791|PomBase:SPAPB2B4.03|RGD:2293|RGD:621083|SGD:S000002314|SGD:S000003340|SGD:S000003341|SGD:S000004200|SGD:S000006323|SGD:S000006324|TAIR:locus:2124331|UniProtKB:P20248|UniProtKB:P24385|UniProtKB:P24864|UniProtKB:P30279|UniProtKB:P30281|UniProtKB:Q57WP1|UniProtKB:Q585A1|WB:WBGene00000871	9606	GO_Central		CCNJ	protein	P
UniProtKB	Q5TBB1	RNASEH2B	involved_in	GO:0010389	regulation of G2/M transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80ZV0|ensembl:ENSMUSP00000022499	9606	Ensembl		RNASEH2B,DLEU8	protein	P
UniProtKB	Q5TBB1	RNASEH2B	involved_in	GO:2000001	regulation of DNA damage checkpoint	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80ZV0|ensembl:ENSMUSP00000022499	9606	Ensembl		RNASEH2B,DLEU8	protein	P
UniProtKB	Q5TZA2	CROCC	involved_in	GO:0007098	centrosome cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000570287|UniProtKB:Q5TZA2	9606	GO_Central		CROCC,KIAA0445	protein	P
UniProtKB	Q5VVC0	SPO16	involved_in	GO:0007130	synaptonemal complex assembly	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q3KQP7	9606	UniProt		SPO16,C1orf146,SCRE	protein	P
UniProtKB	Q5VVC0	SPO16	involved_in	GO:0007130	synaptonemal complex assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3KQP7|ensembl:ENSMUSP00000159004	9606	Ensembl		SPO16,C1orf146,SCRE	protein	P
UniProtKB	Q5VVC0	SPO16	involved_in	GO:0007131	reciprocal meiotic recombination	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q3KQP7	9606	UniProt		SPO16,C1orf146,SCRE	protein	P
UniProtKB	Q5VVC0	SPO16	involved_in	GO:0007131	reciprocal meiotic recombination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3KQP7|ensembl:ENSMUSP00000159004	9606	Ensembl		SPO16,C1orf146,SCRE	protein	P
UniProtKB	Q5VXU9	SHOC1	involved_in	GO:0000712	resolution of meiotic recombination intermediates	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:A2ALV5	9606	UniProt		SHOC1,C9orf84,ZIP2	protein	P
UniProtKB	Q5VXU9	SHOC1	involved_in	GO:0007130	synaptonemal complex assembly	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:A2ALV5	9606	UniProt		SHOC1,C9orf84,ZIP2	protein	P
UniProtKB	Q5VXU9	SHOC1	involved_in	GO:0007131	reciprocal meiotic recombination	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:A2ALV5	9606	UniProt		SHOC1,C9orf84,ZIP2	protein	P
UniProtKB	Q5VZ46	KIAA1614	involved_in	GO:0007098	centrosome cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001019969|UniProtKB:Q9NPB6	9606	GO_Central		KIAA1614	protein	P
UniProtKB	Q63ZY3	KANK2	involved_in	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002792835|UniProtKB:Q63ZY3	9606	GO_Central		KANK2,ANKRD25,KIAA1518,MXRA3,SIP	protein	P
UniProtKB	Q66GS9	CEP135	involved_in	GO:0007099	centriole replication	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000570213|UniProtKB:Q66GS9	9606	GO_Central		CEP135,CEP4,KIAA0635	protein	P
UniProtKB	Q66K89	E4F1	involved_in	GO:0009794	regulation of mitotic cell cycle, embryonic	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CCE9|ensembl:ENSMUSP00000062344	9606	Ensembl		E4F1,E4F	protein	P
UniProtKB	Q66K89	E4F1	involved_in	GO:0010564	regulation of cell cycle process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CCE9|ensembl:ENSMUSP00000062344	9606	Ensembl		E4F1,E4F	protein	P
UniProtKB	Q66LE6	PPP2R2D	involved_in	GO:0000278	mitotic cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7ZX64	9606	UniProt		PPP2R2D,KIAA1541	protein	P
UniProtKB	Q66LE6	PPP2R2D	involved_in	GO:0010458	exit from mitosis	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7ZX64	9606	UniProt		PPP2R2D,KIAA1541	protein	P
UniProtKB	Q68CZ6	HAUS3	involved_in	GO:0007098	centrosome cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000453710|UniProtKB:Q68CZ6	9606	GO_Central		HAUS3,C4orf15	protein	P
UniProtKB	Q68CZ6	HAUS3	involved_in	GO:0051225	spindle assembly	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000453710|UniProtKB:Q68CZ6	9606	GO_Central		HAUS3,C4orf15	protein	P
UniProtKB	Q68DK2	ZFYVE26	involved_in	GO:0032465	regulation of cytokinesis	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002473847|UniProtKB:Q68DK2	9606	GO_Central		ZFYVE26,KIAA0321	protein	P
UniProtKB	Q69YH5	CDCA2	involved_in	GO:0007059	chromosome segregation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q14B71|ensembl:ENSMUSP00000127571	9606	Ensembl		CDCA2	protein	P
UniProtKB	Q69YH5	CDCA2	involved_in	GO:0007088	regulation of mitotic nuclear division	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001091477|UniProtKB:P46013	9606	GO_Central		CDCA2	protein	P
UniProtKB	Q69YH5	CDCA2	involved_in	GO:0051983	regulation of chromosome segregation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001091477|UniProtKB:P46013	9606	GO_Central		CDCA2	protein	P
UniProtKB	Q6IBW4	NCAPH2	involved_in	GO:0007076	mitotic chromosome condensation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BSP2	9606	UniProt		NCAPH2,CAPH2	protein	P
UniProtKB	Q6IBW4	NCAPH2	involved_in	GO:0007076	mitotic chromosome condensation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BSP2|ensembl:ENSMUSP00000086095	9606	Ensembl		NCAPH2,CAPH2	protein	P
UniProtKB	Q6IBW4	NCAPH2	involved_in	GO:0007143	female meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BSP2|ensembl:ENSMUSP00000086095	9606	Ensembl		NCAPH2,CAPH2	protein	P
UniProtKB	Q6IBW4	NCAPH2	involved_in	GO:0010032	meiotic chromosome condensation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BSP2|ensembl:ENSMUSP00000086095	9606	Ensembl		NCAPH2,CAPH2	protein	P
UniProtKB	Q6IBW4	NCAPH2	involved_in	GO:0051306	mitotic sister chromatid separation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BSP2|ensembl:ENSMUSP00000086095	9606	Ensembl		NCAPH2,CAPH2	protein	P
UniProtKB	Q6IBW4	NCAPH2	involved_in	GO:0051309	female meiosis chromosome separation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BSP2|ensembl:ENSMUSP00000086095	9606	Ensembl		NCAPH2,CAPH2	protein	P
UniProtKB	Q6IBW4	NCAPH2	involved_in	GO:0051984	positive regulation of chromosome segregation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BSP2|ensembl:ENSMUSP00000086095	9606	Ensembl		NCAPH2,CAPH2	protein	P
UniProtKB	Q6IBW4	NCAPH2	involved_in	GO:1905820	positive regulation of chromosome separation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BSP2|ensembl:ENSMUSP00000086095	9606	Ensembl		NCAPH2,CAPH2	protein	P
UniProtKB	Q6IQ19	CCSAP	involved_in	GO:1901673	regulation of mitotic spindle assembly	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001256739|UniProtKB:Q6IQ19	9606	GO_Central		CCSAP,C1orf96,CSAP	protein	P
UniProtKB	Q6KC79	NIPBL	involved_in	GO:0000070	mitotic sister chromatid segregation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6KCD5|ensembl:ENSMUSP00000059385	9606	Ensembl		NIPBL,IDN3,SCC2	protein	P
UniProtKB	Q6NT89	TRNP1	involved_in	GO:0051726	regulation of cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q80ZI1	9606	UniProt		TRNP1,C1orf225,TRNP	protein	P
UniProtKB	Q6NT89	TRNP1	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80ZI1|ensembl:ENSMUSP00000129613	9606	Ensembl		TRNP1,C1orf225,TRNP	protein	P
UniProtKB	Q6NTE8	MRNIP	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001439267|UniProtKB:Q6NTE8	9606	GO_Central		MRNIP,C5orf45	protein	P
UniProtKB	Q6P1K2	PMF1	involved_in	GO:0007059	chromosome segregation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001035903|SGD:S000003873|TAIR:locus:2140361|UniProtKB:Q6P1K2	9606	GO_Central		PMF1	protein	P
UniProtKB	Q6PEY2	TUBA3E	involved_in	GO:0000278	mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0087040|FB:FBgn0260639|PANTHER:PTN000172598|PomBase:SPBC26H8.07c|PomBase:SPBC32F12.04|PomBase:SPBC800.05c|SGD:S000001857|SGD:S000004202|SGD:S000004550|TAIR:locus:2076750|TAIR:locus:2166469|UniProtKB:P10653|UniProtKB:P18695|WB:WBGene00006528|WB:WBGene00006529|WB:WBGene00006540	9606	GO_Central		TUBA3E	protein	P
UniProtKB	Q6PGN9	PSRC1	involved_in	GO:0007080	mitotic metaphase chromosome alignment	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002727822|UniProtKB:Q6PGN9	9606	GO_Central		PSRC1,DDA3,FP3214	protein	P
UniProtKB	Q6PGN9	PSRC1	involved_in	GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	ECO:0000250	ISS	PMID:12427559	UniProtKB:Q9D0P7	9606	BHF-UCL		PSRC1,DDA3,FP3214	protein	P
UniProtKB	Q6PGQ7	BORA	involved_in	GO:0007088	regulation of mitotic nuclear division	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001027713|UniProtKB:Q6PGQ7	9606	GO_Central		BORA,C13orf34	protein	P
UniProtKB	Q6PGQ7	BORA	involved_in	GO:0060236	regulation of mitotic spindle organization	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001027713|UniProtKB:Q6PGQ7	9606	GO_Central		BORA,C13orf34	protein	P
UniProtKB	Q6PIW4	FIGNL1	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BPY9	9606	UniProt		FIGNL1	protein	P
UniProtKB	Q6PIW4	FIGNL1	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BPY9|ensembl:ENSMUSP00000126340	9606	Ensembl		FIGNL1	protein	P
UniProtKB	Q6PIW4	FIGNL1	involved_in	GO:0051726	regulation of cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BPY9	9606	UniProt		FIGNL1	protein	P
UniProtKB	Q6PIW4	FIGNL1	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BPY9|ensembl:ENSMUSP00000126340	9606	Ensembl		FIGNL1	protein	P
UniProtKB	Q6STE5	SMARCD3	involved_in	GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A8I5ZQQ2|ensembl:ENSRNOP00000080730	9606	Ensembl		SMARCD3,BAF60C	protein	P
UniProtKB	Q6UVJ0	SASS6	involved_in	GO:0007099	centriole replication	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0039731|PANTHER:PTN000434759|UniProtKB:Q6UVJ0|WB:WBGene00012888	9606	GO_Central		SASS6,SAS6	protein	P
UniProtKB	Q6UW88	EPGN	involved_in	GO:0045840	positive regulation of mitotic nuclear division	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:107508|MGI:MGI:1919170|PANTHER:PTN001643577|RGD:620275|RGD:620299|UniProtKB:P01135|UniProtKB:Q6UW88	9606	GO_Central		EPGN,UNQ3072/PRO9904	protein	P
UniProtKB	Q6UW88	EPGN	involved_in	GO:0045840	positive regulation of mitotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q924X1|ensembl:ENSMUSP00000046987	9606	Ensembl		EPGN,UNQ3072/PRO9904	protein	P
UniProtKB	Q6UWZ7	ABRAXAS1	involved_in	GO:0008608	attachment of spindle microtubules to kinetochore	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001272083|UniProtKB:Q15018	9606	GO_Central		ABRAXAS1,ABRA1,CCDC98,FAM175A,UNQ496/PRO1013	protein	P
UniProtKB	Q6UWZ7	ABRAXAS1	involved_in	GO:0090307	mitotic spindle assembly	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001272083|UniProtKB:Q15018	9606	GO_Central		ABRAXAS1,ABRA1,CCDC98,FAM175A,UNQ496/PRO1013	protein	P
UniProtKB	Q6Y7W6	GIGYF2	involved_in	GO:0031571	mitotic G1 DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6Y7W8|ensembl:ENSMUSP00000027475	9606	Ensembl		GIGYF2,KIAA0642,PERQ2,TNRC15	protein	P
UniProtKB	Q6ZMH5	SLC39A5	involved_in	GO:0070315	G1 to G0 transition involved in cell differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7TMA2	9606	CAFA		SLC39A5,ZIP5	protein	P
UniProtKB	Q6ZMN8	CCNI2	involved_in	GO:0044772	mitotic cell cycle phase transition	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000185532|CGD:CAL0000199358|FB:FBgn0010382|MGI:MGI:88313|PANTHER:PTN000019791|PomBase:SPAPB2B4.03|RGD:2293|RGD:621083|SGD:S000002314|SGD:S000003340|SGD:S000003341|SGD:S000004200|SGD:S000006323|SGD:S000006324|TAIR:locus:2124331|UniProtKB:P20248|UniProtKB:P24385|UniProtKB:P24864|UniProtKB:P30279|UniProtKB:P30281|UniProtKB:Q57WP1|UniProtKB:Q585A1|WB:WBGene00000871	9606	GO_Central		CCNI2	protein	P
UniProtKB	Q6ZVD7	STOX1	involved_in	GO:0007346	regulation of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B2RQL2|ensembl:ENSMUSP00000114652	9606	Ensembl		STOX1,C10orf24	protein	P
UniProtKB	Q6ZVD7	STOX1	involved_in	GO:0045787	positive regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B2RQL2|ensembl:ENSMUSP00000114652	9606	Ensembl		STOX1,C10orf24	protein	P
UniProtKB	Q6ZW49	PAXIP1	involved_in	GO:1902749	regulation of cell cycle G2/M phase transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6NZQ4|ensembl:ENSMUSP00000002291	9606	Ensembl		PAXIP1,PAXIP1L,PTIP,CAGF28	protein	P
UniProtKB	Q6ZWH5	NEK10	involved_in	GO:1902749	regulation of cell cycle G2/M phase transition	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002462973|UniProtKB:Q6ZWH5	9606	GO_Central		NEK10	protein	P
UniProtKB	Q71U36	TUBA1A	involved_in	GO:0000278	mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0087040|FB:FBgn0260639|PANTHER:PTN000172598|PomBase:SPBC26H8.07c|PomBase:SPBC32F12.04|PomBase:SPBC800.05c|SGD:S000001857|SGD:S000004202|SGD:S000004550|TAIR:locus:2076750|TAIR:locus:2166469|UniProtKB:P10653|UniProtKB:P18695|WB:WBGene00006528|WB:WBGene00006529|WB:WBGene00006540	9606	GO_Central		TUBA1A,TUBA3	protein	P
UniProtKB	Q71U36	TUBA1A	involved_in	GO:0007098	centrosome cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P68369|ensembl:ENSMUSP00000094778	9606	Ensembl		TUBA1A,TUBA3	protein	P
UniProtKB	Q76B58	BRINP3	involved_in	GO:0045930	negative regulation of mitotic cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q499E0	9606	UniProt		BRINP3,DBCCR1L,DBCCR1L1,FAM5C	protein	P
UniProtKB	Q76B58	BRINP3	involved_in	GO:0045930	negative regulation of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q499E0|ensembl:ENSMUSP00000074201	9606	Ensembl		BRINP3,DBCCR1L,DBCCR1L1,FAM5C	protein	P
UniProtKB	Q7L0Q8	RHOU	involved_in	GO:0000082	G1/S transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9EQT3|ensembl:ENSMUSP00000038915	9606	Ensembl		RHOU,ARHU,CDC42L1,G28K,WRCH1,SB128	protein	P
UniProtKB	Q7L2J0	MEPCE	involved_in	GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K3A9|ensembl:ENSMUSP00000031740	9606	Ensembl		MEPCE,BCDIN3	protein	P
UniProtKB	Q7LG56	RRM2B	involved_in	GO:0070318	positive regulation of G0 to G1 transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6PEE3|ensembl:ENSMUSP00000022901	9606	Ensembl		RRM2B,P53R2	protein	P
UniProtKB	Q7Z2Z1	TICRR	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6DRL4	9606	UniProt		TICRR,C15orf42	protein	P
UniProtKB	Q7Z2Z1	TICRR	involved_in	GO:0033314	mitotic DNA replication checkpoint signaling	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6DRL4	9606	UniProt		TICRR,C15orf42	protein	P
UniProtKB	Q7Z460	CLASP1	acts_upstream_of_or_within	GO:0051294	establishment of spindle orientation	ECO:0000316	IGI	PMID:21822276	UniProtKB:P27816	9606	MGI		CLASP1,KIAA0622,MAST1	protein	P
UniProtKB	Q7Z460	CLASP1	involved_in	GO:0040001	establishment of mitotic spindle localization	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0021760|PANTHER:PTN008577564|UniProtKB:Q7Z460|WB:WBGene00000549|WB:WBGene00013847|WB:WBGene00015580	9606	GO_Central		CLASP1,KIAA0622,MAST1	protein	P
